participant,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
005,0.0625,right,left,FALSE,right,0.30370419999962905,TRUE
005,0.025,right,left,FALSE,left,0.79241009999987,FALSE
005,0.0625,right,left,FALSE,left,0.27203410000038275,FALSE
005,0.0375,right,right,TRUE,right,1.0475545999997848,TRUE
005,0.025,left,left,TRUE,right,0.8133189999998649,FALSE
005,0.025,left,right,FALSE,right,0.37226920000011887,FALSE
005,0.0375,right,right,TRUE,right,0.1531025000003865,TRUE
005,0.075,right,right,TRUE,left,0.12065960000018094,FALSE
005,0.0625,left,left,TRUE,left,0.05133569999998144,TRUE
005,0.0625,right,right,TRUE,left,0.06725279999955092,FALSE
005,0.0125,right,right,TRUE,left,0.20302300000003015,FALSE
005,0.05,left,right,FALSE,right,0.2670091999998476,FALSE
005,0.0625,right,left,FALSE,right,0.18122739999944315,TRUE
005,0.075,right,right,TRUE,right,0.21931380000023637,TRUE
005,0.075,left,left,TRUE,right,0.24397229999976844,FALSE
005,0.05,right,left,FALSE,left,4.087015600000086,FALSE
005,0.075,left,left,TRUE,left,0.2851397000003999,TRUE
005,0.05,right,right,TRUE,right,0.3605624000001626,TRUE
005,0.0625,right,right,TRUE,left,1.1885026999998445,FALSE
005,0.05,right,right,TRUE,right,0.3822549999995317,TRUE
005,0.0375,right,right,TRUE,right,0.6625464999997348,TRUE
005,0.0625,left,right,FALSE,left,0.7350324999997611,TRUE
005,0.0125,left,right,FALSE,right,0.3303592000002027,FALSE
005,0.025,left,left,TRUE,left,0.2761526000003869,TRUE
005,0.0375,left,left,TRUE,left,0.2876440999998522,TRUE
005,0.0125,right,right,TRUE,right,0.6388477000000421,TRUE
005,0.025,right,right,TRUE,right,0.4243958000006387,TRUE
005,0.0625,left,right,FALSE,left,0.18743859999995038,TRUE
005,0.0625,right,right,TRUE,left,0.2380022999996072,FALSE
005,0.0375,left,left,TRUE,right,0.22608330000002752,FALSE
005,0.0625,left,left,TRUE,left,0.2627904999999373,TRUE
005,0.075,right,left,FALSE,left,0.13799390000076528,FALSE
005,0.05,right,left,FALSE,right,3.135013799999797,TRUE
005,0.05,right,left,FALSE,right,0.2663493000000017,TRUE
005,0.075,left,left,TRUE,right,0.25860479999937525,FALSE
005,0.0125,right,left,FALSE,right,0.5940212000004976,TRUE
005,0.0625,right,right,TRUE,left,0.37985249999928783,FALSE
005,0.0625,right,right,TRUE,right,0.2860257000002093,TRUE
005,0.05,left,left,TRUE,right,0.025566299999809416,FALSE
005,0.0125,left,left,TRUE,right,0.1536156000001938,FALSE
005,0.0125,left,left,TRUE,left,2.2575034999999843,TRUE
005,0.0625,right,left,FALSE,left,0.1359026999998605,FALSE
005,0.025,right,left,FALSE,left,0.22527640000043903,FALSE
005,0.075,left,right,FALSE,right,0.2584686000000147,FALSE
005,0.075,right,right,TRUE,left,0.24299419999988459,FALSE
005,0.025,left,right,FALSE,left,0.25319519999993645,TRUE
005,0.025,left,left,TRUE,left,0.26251830000001064,TRUE
005,0.025,left,left,TRUE,right,0.0654327000002013,FALSE
005,0.025,right,right,TRUE,left,2.0173602000004394,FALSE
005,0.0375,left,left,TRUE,right,0.3124186000004556,FALSE
005,0.0125,right,right,TRUE,right,0.39509220000036294,TRUE
005,0.075,right,left,FALSE,right,0.25660249999964435,TRUE
005,0.025,right,right,TRUE,right,1.2593101000002207,TRUE
005,0.0375,left,left,TRUE,left,0.341543499999716,TRUE
005,0.05,left,left,TRUE,left,0.6370626999996603,TRUE
005,0.05,left,left,TRUE,left,0.07244569999966188,TRUE
005,0.0375,left,right,FALSE,right,0.9419701000006171,FALSE
005,0.05,left,right,FALSE,right,0.671391400000175,FALSE
005,0.025,right,right,TRUE,right,0.24104720000013913,TRUE
005,0.025,right,left,FALSE,left,0.5792728999995234,FALSE
005,0.0125,left,right,FALSE,right,0.7046065000004091,FALSE
005,0.0125,left,left,TRUE,right,0.4419169000002512,FALSE
005,0.075,right,right,TRUE,left,3.938250999999582,FALSE
005,0.0625,left,left,TRUE,right,0.7285759000005783,FALSE
005,0.0375,right,left,FALSE,left,1.4805175000001327,FALSE
005,0.075,right,left,FALSE,right,0.21351990000039223,TRUE
005,0.0375,left,left,TRUE,right,0.5100640000000567,FALSE
005,0.0125,left,left,TRUE,left,0.2890336999998908,TRUE
005,0.0375,right,left,FALSE,left,0.3514188000008289,FALSE
005,0.075,right,left,FALSE,left,0.1942455999997037,FALSE
005,0.075,left,right,FALSE,left,0.13694089999989956,TRUE
005,0.0375,left,right,FALSE,right,0.36875309999959427,FALSE
005,0.075,left,right,FALSE,left,0.4320895999999266,TRUE
005,0.05,left,left,TRUE,right,0.3108890000003157,FALSE
005,0.025,right,left,FALSE,left,0.011612399999648915,FALSE
005,0.0375,right,left,FALSE,right,0.21284990000003745,TRUE
005,0.05,left,right,FALSE,right,0.2729044999996404,FALSE
005,0.0125,right,left,FALSE,right,0.2385933000005025,TRUE
005,0.05,right,left,FALSE,right,0.39746239999931277,TRUE
005,0.025,right,right,TRUE,left,0.7701649000000543,FALSE
005,0.05,left,left,TRUE,left,0.2705057000002853,TRUE
005,0.05,left,left,TRUE,left,0.3027749999992011,TRUE
005,0.075,right,right,TRUE,right,0.21650819999922533,TRUE
005,0.075,right,left,FALSE,left,0.27387780000026396,FALSE
005,0.0625,right,left,FALSE,left,0.2890720000004876,FALSE
005,0.0375,left,right,FALSE,right,0.5644244999994044,FALSE
005,0.025,left,left,TRUE,right,0.28287400000044727,FALSE
005,0.025,right,left,FALSE,right,0.287579600000754,TRUE
005,0.0375,left,left,TRUE,left,0.30462079999961134,TRUE
005,0.0375,right,right,TRUE,right,0.41504259999965143,TRUE
005,0.0125,right,right,TRUE,left,0.63951089999955,FALSE
005,0.0125,left,right,FALSE,right,0.2573099999999613,FALSE
005,0.0625,left,right,FALSE,right,0.2543349000006856,FALSE
005,0.0625,left,right,FALSE,right,0.25552889999926265,FALSE
005,0.025,left,left,TRUE,right,0.24206840000078955,FALSE
005,0.0125,left,left,TRUE,right,0.2452517000001535,FALSE
005,0.075,left,left,TRUE,right,0.16712120000011055,FALSE
005,0.075,left,left,TRUE,right,0.2003251000005548,FALSE
005,0.05,left,right,FALSE,right,0.220169100000021,FALSE
005,0.05,right,left,FALSE,left,0.20037979999960953,FALSE
005,0.0375,right,left,FALSE,right,0.2702635999994527,TRUE
005,0.075,left,left,TRUE,right,0.41746839999996155,FALSE
005,0.0625,left,left,TRUE,left,0.21229099999982282,TRUE
005,0.025,left,right,FALSE,left,0.30650429999968765,TRUE
005,0.075,right,right,TRUE,left,1.2308611999997083,FALSE
005,0.0125,right,right,TRUE,left,0.22690849999980856,FALSE
005,0.025,left,right,FALSE,left,0.17660529999920982,TRUE
005,0.0375,right,left,FALSE,right,0.2749855000001844,TRUE
005,0.0125,left,right,FALSE,right,0.25786519999928714,FALSE
005,0.0375,left,right,FALSE,left,0.1755516000002899,TRUE
005,0.075,right,left,FALSE,left,0.28160660000048665,FALSE
005,0.0375,left,right,FALSE,right,0.1916309000007459,FALSE
005,0.0625,left,right,FALSE,right,0.17533580000053917,FALSE
005,0.0625,right,right,TRUE,left,0.291871500000525,FALSE
005,0.0125,right,left,FALSE,right,0.007025500000054308,TRUE
005,0.05,right,left,FALSE,right,0.0979390999991665,TRUE
005,0.05,right,right,TRUE,right,0.0582062000003134,TRUE
005,0.05,right,right,TRUE,left,0.0741969999999128,FALSE
005,0.0125,right,left,FALSE,left,0.4162930000002234,FALSE
005,0.0125,left,left,TRUE,right,0.3178040000002511,FALSE
005,0.05,right,right,TRUE,left,0.23783800000001065,FALSE
005,0.0125,right,right,TRUE,right,0.21286650000001828,TRUE
005,0.025,right,left,FALSE,left,0.3427259000000049,FALSE
005,0.0125,right,left,FALSE,right,0.6291964000001826,TRUE
005,0.075,left,right,FALSE,left,0.39572190000035334,TRUE
005,0.075,left,right,FALSE,left,1.4620772999996916,TRUE
005,0.0375,right,right,TRUE,right,0.4757351000007475,TRUE
005,0.05,right,right,TRUE,left,0.37278470000001107,FALSE
005,0.0125,left,right,FALSE,right,0.5894944000001487,FALSE
005,0.0625,left,left,TRUE,right,0.42635799999970914,FALSE
005,0.0125,left,right,FALSE,right,0.5530275000000984,FALSE
005,0.0375,right,right,TRUE,right,1.5753285000000687,TRUE
005,0.05,left,right,FALSE,left,0.2361510000000635,TRUE
005,0.0625,left,right,FALSE,left,0.2833189000002676,TRUE
005,0.025,right,right,TRUE,left,0.4541916999996829,FALSE
005,0.0625,left,left,TRUE,left,0.38387760000023263,TRUE
005,0.0625,right,left,FALSE,right,0.3363173999996434,TRUE
005,0.075,left,right,FALSE,right,0.2966809999998077,FALSE
005,0.0125,right,left,FALSE,left,0.2490378000002238,FALSE
005,0.0375,right,left,FALSE,right,0.30403730000034557,TRUE
005,0.025,left,right,FALSE,left,0.2546191999999792,TRUE
005,0.025,left,right,FALSE,left,0.45551830000022164,TRUE
005,0.0375,left,right,FALSE,left,0.4686857999995482,TRUE
005,0.0625,left,left,TRUE,left,0.5727110999996512,TRUE
005,0.0625,right,right,TRUE,right,1.3779648999998244,TRUE
005,0.0125,right,left,FALSE,left,0.5405676999998832,FALSE
005,0.025,right,left,FALSE,right,2.5095891000000847,TRUE
005,0.0625,right,right,TRUE,right,1.0075458999999682,TRUE
005,0.0375,left,right,FALSE,right,0.29264619999958086,FALSE
005,0.075,right,right,TRUE,right,0.46701690000008966,TRUE
005,0.075,right,left,FALSE,right,0.6091635000002498,TRUE
005,0.0625,left,right,FALSE,left,0.2794999999996435,TRUE
005,0.0625,right,left,FALSE,right,0.372091499999442,TRUE
005,0.025,right,right,TRUE,right,0.23599000000012893,TRUE
005,0.05,right,right,TRUE,right,0.43874479999976757,TRUE
005,0.0375,right,right,TRUE,right,0.22374990000025718,TRUE
005,0.025,right,left,FALSE,left,0.2305183999997098,FALSE
005,0.05,right,left,FALSE,left,0.2566788000003726,FALSE
005,0.0125,left,left,TRUE,right,0.2100842999998349,FALSE
005,0.05,left,left,TRUE,left,0.4004543000000922,TRUE
005,0.0125,left,right,FALSE,left,4.329081500000029,TRUE
005,0.0125,right,left,FALSE,left,0.5230494999996154,FALSE
005,0.0375,right,left,FALSE,right,0.23625079999965237,TRUE
005,0.075,right,left,FALSE,right,1.5910491000004185,TRUE
005,0.0375,left,right,FALSE,left,0.47248560000025464,TRUE
005,0.0375,left,left,TRUE,left,0.3312630000000354,TRUE
005,0.0625,left,right,FALSE,right,0.2265557999999146,FALSE
005,0.05,right,left,FALSE,left,0.43353639999986626,FALSE
005,0.0625,right,right,TRUE,left,0.03853570000046602,FALSE
005,0.05,right,left,FALSE,left,0.3792450999999346,FALSE
005,0.0125,right,left,FALSE,left,0.16393320000042877,FALSE
005,0.0625,left,right,FALSE,right,0.9801723000000493,FALSE
005,0.05,right,right,TRUE,left,0.1405377999999473,FALSE
005,0.025,right,left,FALSE,left,0.06773419999990438,FALSE
005,0.05,left,right,FALSE,left,0.1679561000000831,TRUE
005,0.0125,right,right,TRUE,left,1.751231000000189,FALSE
005,0.0375,right,left,FALSE,left,0.07137750000038068,FALSE
005,0.075,left,left,TRUE,left,0.17387849999977334,TRUE
005,0.025,left,left,TRUE,left,0.0877768999998807,TRUE
005,0.05,left,right,FALSE,right,0.10783950000040932,FALSE
005,0.0625,left,left,TRUE,left,0.4071097000005466,TRUE
005,0.0625,left,left,TRUE,right,0.4390746000008221,FALSE
005,0.0625,right,right,TRUE,left,0.30022850000023027,FALSE
005,0.0125,right,left,FALSE,right,1.9192930000008346,TRUE
005,0.075,left,right,FALSE,left,0.47508639999978186,TRUE
005,0.075,right,right,TRUE,left,0.5879217000001518,FALSE
005,0.0375,right,left,FALSE,left,0.6543921000002229,FALSE
005,0.05,left,left,TRUE,right,1.5445946999998341,FALSE
005,0.025,left,right,FALSE,right,0.45025619999978517,FALSE
005,0.025,right,left,FALSE,left,0.014924899999641639,FALSE
005,0.05,left,right,FALSE,left,0.9959183000000849,TRUE
005,0.05,left,left,TRUE,left,0.4102312000004531,TRUE
005,0.05,right,right,TRUE,left,0.3205901999999696,FALSE
005,0.0625,right,right,TRUE,right,0.32317950000015117,TRUE
005,0.05,left,left,TRUE,left,0.9025550000005751,TRUE
005,0.0125,left,right,FALSE,left,0.8501735999998346,TRUE
005,0.075,right,left,FALSE,right,0.33020810000016354,TRUE
005,0.0375,right,right,TRUE,left,0.43064529999992374,FALSE
005,0.025,right,left,FALSE,left,0.3322007999995549,FALSE
005,0.0625,right,left,FALSE,right,0.3939538000004177,TRUE
005,0.025,left,left,TRUE,right,0.48085310000078607,FALSE
005,0.0375,right,right,TRUE,right,0.45293820000006235,TRUE
005,0.075,left,left,TRUE,left,1.2489263999996183,TRUE
005,0.075,left,right,FALSE,left,1.0548458000002938,TRUE
005,0.075,right,left,FALSE,right,0.44480099999964295,TRUE
005,0.0125,right,left,FALSE,left,0.7362204000000929,FALSE
005,0.025,right,right,TRUE,right,0.45409319999998843,TRUE
005,0.0375,right,left,FALSE,right,0.5303990000002159,TRUE
005,0.025,left,left,TRUE,right,0.6132625999998709,FALSE
005,0.0375,right,right,TRUE,left,0.6637673000004725,FALSE
005,0.025,left,right,FALSE,right,0.4888928999998825,FALSE
005,0.0125,right,left,FALSE,left,0.10103859999981069,FALSE
005,0.0625,right,right,TRUE,right,0.1841638999994757,TRUE
005,0.0375,left,right,FALSE,right,0.13958700000057433,FALSE
005,0.0625,right,left,FALSE,right,1.2298120999994353,TRUE
005,0.0125,left,right,FALSE,left,0.06262859999969805,TRUE
005,0.05,right,left,FALSE,left,2.587966900000538,FALSE
005,0.075,right,right,TRUE,right,1.816188100000545,TRUE
005,0.075,right,right,TRUE,right,0.054473500000312924,TRUE
005,0.0625,left,right,FALSE,left,1.9277068999999756,TRUE
005,0.075,right,right,TRUE,left,0.5318430999996053,FALSE
005,0.0625,left,right,FALSE,right,0.3390259999996488,FALSE
005,0.05,left,right,FALSE,right,1.8393114999998943,FALSE
005,0.05,right,right,TRUE,left,0.06760899999972025,FALSE
005,0.025,left,right,FALSE,left,1.8399412999997367,TRUE
005,0.075,left,right,FALSE,right,0.010486499999387888,FALSE
005,0.0625,left,left,TRUE,left,0.5618447000006199,TRUE
005,0.0125,right,right,TRUE,left,0.890367499999229,FALSE
005,0.025,left,left,TRUE,left,2.0459634999997434,TRUE
005,0.0125,left,left,TRUE,right,0.6650750999997399,FALSE
005,0.0125,left,right,FALSE,left,0.5207835999999588,TRUE
005,0.025,left,left,TRUE,left,0.9931115999997928,TRUE
005,0.0125,left,left,TRUE,left,1.088556300000164,TRUE
005,0.075,left,left,TRUE,left,0.7702853000000687,TRUE
005,0.0125,right,right,TRUE,left,0.48342330000014044,FALSE
005,0.075,left,right,FALSE,right,1.3284051000000545,FALSE
005,0.075,right,left,FALSE,left,0.4087841999999,FALSE
005,0.0375,right,right,TRUE,right,0.11773720000019239,TRUE
005,0.05,right,right,TRUE,right,0.41779110000061337,TRUE
005,0.0375,right,right,TRUE,right,0.4858146000005945,TRUE
005,0.05,right,left,FALSE,left,0.2165067000005365,FALSE
005,0.0125,left,left,TRUE,right,0.17199090000030992,FALSE
005,0.075,left,left,TRUE,left,0.10679629999958706,TRUE
005,0.0375,left,left,TRUE,left,1.401525400000537,TRUE
005,0.075,left,right,FALSE,left,0.41871289999926375,TRUE
005,0.05,left,right,FALSE,right,2.2720665000006193,FALSE
005,0.05,left,left,TRUE,left,1.845598699999755,TRUE
005,0.05,right,right,TRUE,right,0.5131442000001698,TRUE
005,0.025,right,right,TRUE,left,0.5639933000002202,FALSE
005,0.0375,left,right,FALSE,right,0.7820283000000927,FALSE
005,0.075,left,right,FALSE,left,0.5656490999999733,TRUE
005,0.0375,right,left,FALSE,left,1.8013068999998723,FALSE
005,0.05,left,right,FALSE,left,0.328095800000483,TRUE
005,0.0125,right,right,TRUE,left,1.1779483000000255,FALSE
005,0.0375,left,left,TRUE,left,0.500336299999617,TRUE
005,0.0125,left,right,FALSE,right,0.36811670000042795,FALSE
005,0.075,left,left,TRUE,left,0.20438869999998133,TRUE
005,0.025,right,right,TRUE,right,0.6680138000001534,TRUE
005,0.025,left,right,FALSE,right,0.026575200000479526,FALSE
005,0.0375,left,right,FALSE,right,2.7594833000002836,FALSE
005,0.0625,left,left,TRUE,left,0.5220054999999775,TRUE
005,0.0625,right,left,FALSE,left,0.39016970000011497,FALSE
005,0.0375,left,left,TRUE,right,0.9068327000004501,FALSE
005,0.05,right,left,FALSE,left,0.9862616000000344,FALSE
005,0.0125,right,right,TRUE,left,0.7881836999995357,FALSE
005,0.0625,right,left,FALSE,left,0.5954657000002044,FALSE
005,0.075,right,left,FALSE,left,0.517260399999941,FALSE
005,0.0625,right,left,FALSE,right,0.971079699999791,TRUE
005,0.0375,left,left,TRUE,right,0.27268289999938133,FALSE
005,0.025,left,right,FALSE,left,0.5347199999996519,TRUE
005,0.025,right,right,TRUE,right,0.46654209999996965,TRUE
005,0.075,left,left,TRUE,right,0.2605642999997144,FALSE
005,0.025,right,left,FALSE,left,0.026598700000249664,FALSE
005,0.025,left,left,TRUE,left,0.1427877999994962,TRUE
005,0.0125,left,left,TRUE,right,0.030028300000594754,FALSE
005,0.0625,left,right,FALSE,left,0.04601989999991929,TRUE
005,0.0125,right,right,TRUE,left,1.556302400000277,FALSE
005,0.0125,left,right,FALSE,right,0.7186339999998381,FALSE
005,0.0375,right,left,FALSE,left,0.6395296999999118,FALSE
005,0.05,left,left,TRUE,right,0.4767283999999563,FALSE
005,0.0125,left,left,TRUE,left,0.6265907000006337,TRUE
005,0.0375,left,left,TRUE,left,0.050249900000380876,TRUE
005,0.025,left,right,FALSE,right,0.47674989999995887,FALSE
005,0.025,right,right,TRUE,right,1.8423614000003,TRUE
005,0.075,right,right,TRUE,right,0.24383060000036494,TRUE
005,0.0375,left,right,FALSE,right,1.7605622999999468,FALSE
005,0.0625,left,left,TRUE,left,3.6383208999995986,TRUE
005,0.0125,left,right,FALSE,right,0.01769220000005589,FALSE
005,0.0625,right,left,FALSE,left,3.7099914000000354,FALSE
005,0.0125,left,left,TRUE,right,0.7008770000002187,FALSE
005,0.0125,left,right,FALSE,left,15.223385999999664,TRUE
005,0.0625,right,left,FALSE,left,0.29568859999926644,FALSE
005,0.0375,right,right,TRUE,right,0.25803220000034344,TRUE
005,0.075,left,left,TRUE,right,1.6203999999997905,FALSE
005,0.05,left,right,FALSE,right,0.2957336999998006,FALSE
005,0.025,right,left,FALSE,right,0.06111200000032113,TRUE
005,0.05,left,right,FALSE,left,0.488869099999647,TRUE
005,0.0375,left,right,FALSE,left,0.2802216000000044,TRUE
005,0.0375,right,right,TRUE,left,0.42587249999996857,FALSE
005,0.0625,right,right,TRUE,left,0.2617180000006556,FALSE
005,0.05,right,right,TRUE,left,0.2525594999997338,FALSE
005,0.075,right,left,FALSE,right,0.19861990000026708,TRUE
005,0.025,left,right,FALSE,right,0.3908599000005779,FALSE
005,0.0375,left,right,FALSE,left,0.2502615000003061,TRUE
005,0.075,right,left,FALSE,left,0.2843387000002622,FALSE
005,0.025,left,left,TRUE,left,0.7133690999999089,TRUE
005,0.0125,left,right,FALSE,right,0.39944240000022546,FALSE
005,0.0125,right,right,TRUE,left,3.120824000000539,FALSE
005,0.0375,right,left,FALSE,left,3.059797100000651,FALSE
005,0.0375,left,right,FALSE,right,0.6142590999997992,FALSE
005,0.0625,left,right,FALSE,right,0.23206020000088756,FALSE
005,0.075,right,right,TRUE,left,4.5797105999999985,FALSE
005,0.025,right,right,TRUE,left,2.6018355999995038,FALSE
005,0.0125,left,left,TRUE,left,0.4751896999996461,TRUE
005,0.025,left,right,FALSE,left,1.6285287000000608,TRUE
005,0.0625,right,left,FALSE,left,2.3678455999997823,FALSE
005,0.0375,right,left,FALSE,right,0.6827309000000241,TRUE
005,0.0125,left,left,TRUE,left,1.1017180999997436,TRUE
005,0.0375,right,right,TRUE,right,0.263119999999617,TRUE
005,0.0375,left,right,FALSE,left,0.40040270000008604,TRUE
005,0.05,left,left,TRUE,right,1.7138322000000699,FALSE
005,0.025,left,left,TRUE,left,0.2939786999995704,TRUE
005,0.0625,left,right,FALSE,left,0.24300990000028833,TRUE
005,0.0375,left,left,TRUE,left,0.031871500000306696,TRUE
005,0.0375,right,right,TRUE,left,2.4972765000002255,FALSE
005,0.025,right,left,FALSE,right,0.38930729999992764,TRUE
005,0.0625,left,right,FALSE,left,0.9318161999999575,TRUE
005,0.0125,left,right,FALSE,left,0.646591100000478,TRUE
005,0.025,right,right,TRUE,right,0.30389780000041355,TRUE
005,0.0375,left,right,FALSE,left,0.3711034000007203,TRUE
005,0.025,right,right,TRUE,right,0.1636185999996087,TRUE
005,0.0125,right,left,FALSE,right,0.3105265000003783,TRUE
005,0.075,right,left,FALSE,right,0.16318690000025526,TRUE
005,0.0625,left,left,TRUE,left,0.007998400000360562,TRUE
005,0.05,left,left,TRUE,left,0.4413284999991447,TRUE
005,0.05,left,right,FALSE,right,0.16584669999974722,FALSE
005,0.05,left,left,TRUE,left,2.5905460000003586,TRUE
005,0.05,right,left,FALSE,right,0.5250654999999824,TRUE
005,0.05,right,right,TRUE,right,0.5265799999997398,TRUE
005,0.0375,right,left,FALSE,right,0.4904044000004433,TRUE
005,0.025,left,right,FALSE,right,0.4143698999996559,FALSE
005,0.05,right,left,FALSE,left,2.2034420999998474,FALSE
005,0.0375,left,left,TRUE,right,1.0298579000000245,FALSE
005,0.025,right,left,FALSE,right,0.3928955000001224,TRUE
005,0.0375,right,left,FALSE,left,0.6153990000002523,FALSE
005,0.075,left,right,FALSE,right,2.3425283000005948,FALSE
005,0.05,left,right,FALSE,right,0.7442191999998613,FALSE
005,0.0625,right,right,TRUE,left,0.3600342999998247,FALSE
005,0.0125,left,left,TRUE,right,0.5847131999998965,FALSE
005,0.0125,right,right,TRUE,right,0.22598699999980454,TRUE
005,0.075,right,right,TRUE,right,1.4095712999996977,TRUE
005,0.0625,left,left,TRUE,left,2.743257199999789,TRUE
005,0.0625,right,right,TRUE,left,0.06726080000044021,FALSE
005,0.05,left,left,TRUE,right,0.6706432000000859,FALSE
005,0.05,left,right,FALSE,left,0.26627929999995104,TRUE
005,0.075,right,right,TRUE,right,0.2876213000008647,TRUE
005,0.0125,left,right,FALSE,right,0.5933340999999928,FALSE
005,0.05,right,right,TRUE,left,2.2694859000002907,FALSE
005,0.0375,left,left,TRUE,left,0.43453369999951974,TRUE
005,0.075,right,right,TRUE,right,1.0209893000001102,TRUE
005,0.0625,left,left,TRUE,left,0.23440930000015214,TRUE
005,0.0125,left,left,TRUE,left,0.2617985000006229,TRUE
005,0.075,left,right,FALSE,left,0.25384179999946355,TRUE
005,0.0625,right,right,TRUE,left,0.265375199999653,FALSE
005,0.0625,left,right,FALSE,left,0.27706300000045303,TRUE
005,0.075,right,right,TRUE,left,0.2760088999993968,FALSE
005,0.05,right,right,TRUE,left,0.5089543999993111,FALSE
005,0.075,left,left,TRUE,right,0.21493700000064564,FALSE
005,0.0375,left,left,TRUE,left,0.2850297999993927,TRUE
005,0.05,left,left,TRUE,left,0.2765138000004299,TRUE
005,0.075,right,right,TRUE,right,0.3922075999998924,TRUE
005,0.075,left,left,TRUE,left,0.2086020999995526,TRUE
005,0.075,left,right,FALSE,right,0.11426010000013775,FALSE
005,0.05,left,left,TRUE,left,0.2766349999992599,TRUE
005,0.075,left,left,TRUE,right,0.2923479999999472,FALSE
005,0.025,left,right,FALSE,left,0.5648707000000286,TRUE
005,0.0375,left,left,TRUE,left,0.24770290000014938,TRUE
005,0.0625,left,left,TRUE,left,0.11657949999971606,TRUE
005,0.075,left,left,TRUE,right,0.3163032000002204,FALSE
005,0.0625,left,left,TRUE,left,0.1939737000002424,TRUE
005,0.0125,right,left,FALSE,left,0.1788667999999234,FALSE
005,0.025,left,left,TRUE,left,0.29123490000074526,TRUE
005,0.0375,right,left,FALSE,left,0.24992939999992814,FALSE
005,0.0375,right,right,TRUE,right,0.1154647000003024,TRUE
005,0.0625,right,left,FALSE,right,0.20884099999966566,TRUE
005,0.0625,left,left,TRUE,left,0.19038839999939228,TRUE
005,0.0625,right,right,TRUE,right,0.4814282000006642,TRUE
005,0.0125,right,right,TRUE,right,0.7909367000002021,TRUE
005,0.0375,right,left,FALSE,left,0.3267485000005763,FALSE
005,0.0125,left,right,FALSE,right,0.23827479999999923,FALSE
005,0.025,left,left,TRUE,left,0.2574722000008478,TRUE
005,0.025,right,left,FALSE,left,0.29051780000008876,FALSE
005,0.05,right,left,FALSE,right,1.1446367999997165,TRUE
005,0.025,left,left,TRUE,right,0.4111062000001766,FALSE
005,0.0125,right,right,TRUE,left,0.2510757999998532,FALSE
005,0.025,right,left,FALSE,right,0.9152965999992375,TRUE
005,0.0375,left,left,TRUE,right,0.29541470000003756,FALSE
005,0.0125,right,left,FALSE,left,0.4044309999999314,FALSE
005,0.075,left,right,FALSE,right,0.01710129999992205,FALSE
005,0.025,left,left,TRUE,right,0.17998229999921023,FALSE
005,0.0625,left,right,FALSE,right,0.986677800000507,FALSE
005,0.0625,left,right,FALSE,left,0.04293649999999616,TRUE
005,0.075,left,right,FALSE,right,13.190822599999592,FALSE
005,0.025,left,right,FALSE,left,0.2434450000000652,TRUE
005,0.075,left,right,FALSE,left,0.2806397999993351,TRUE
005,0.05,right,right,TRUE,left,0.2991737000002104,FALSE
005,0.075,right,left,FALSE,left,0.14537949999976263,FALSE
005,0.05,right,left,FALSE,left,0.08240029999979015,FALSE
005,0.0125,right,right,TRUE,left,0.2286260000000766,FALSE
005,0.025,right,right,TRUE,right,0.9198145000000295,TRUE
005,0.05,left,right,FALSE,right,0.2609388000000763,FALSE
005,0.0125,right,left,FALSE,right,0.39348359999985405,TRUE
005,0.0125,right,left,FALSE,right,0.39600590000009106,TRUE
005,0.075,right,left,FALSE,right,0.4793675000000803,TRUE
005,0.025,right,right,TRUE,left,0.612032499999259,FALSE
005,0.075,left,left,TRUE,right,0.21817569999984698,FALSE
005,0.0125,left,left,TRUE,left,0.45159809999950085,TRUE
005,0.05,right,left,FALSE,left,0.7853927999994994,FALSE
005,0.075,right,left,FALSE,right,1.5449797000001126,TRUE
005,0.025,left,right,FALSE,right,0.22487569999975676,FALSE
005,0.05,right,right,TRUE,right,1.0906504999993558,TRUE
005,0.0625,right,right,TRUE,left,2.482974400000785,FALSE
005,0.025,right,right,TRUE,right,0.2546674000004714,TRUE
005,0.0125,right,right,TRUE,right,0.31401740000001155,TRUE
005,0.05,right,left,FALSE,left,0.33731409999927564,FALSE
005,0.0125,right,left,FALSE,left,0.6910656000000017,FALSE
005,0.0375,right,right,TRUE,right,0.3190567999999985,TRUE
005,0.025,right,left,FALSE,right,0.26309109999965585,TRUE
005,0.0625,right,left,FALSE,right,0.2871214999995573,TRUE
005,0.0375,left,right,FALSE,left,0.22899819999929605,TRUE
005,0.0625,right,left,FALSE,right,0.265588199999911,TRUE
005,0.05,right,right,TRUE,right,0.7340995000004114,TRUE
005,0.075,right,right,TRUE,right,0.2891888000003746,TRUE
005,0.0375,right,left,FALSE,left,0.19776180000008026,FALSE
005,0.0125,right,left,FALSE,right,0.3511620999997831,TRUE
005,0.0625,left,right,FALSE,left,0.3975215999998909,TRUE
005,0.075,right,left,FALSE,right,0.6708548000005976,TRUE
005,0.05,right,left,FALSE,left,0.13920930000040244,FALSE
005,0.0375,left,right,FALSE,right,0.005191899999772431,FALSE
005,0.075,right,left,FALSE,right,0.04292540000005829,TRUE
005,0.0375,left,left,TRUE,right,0.35671089999959804,FALSE
005,0.0125,right,left,FALSE,right,0.060187199999745644,TRUE
005,0.0125,right,left,FALSE,left,0.14291339999999764,FALSE
005,0.025,right,right,TRUE,left,0.7624585999992632,FALSE
