participant,soa,prime_presence,answer,rt,accuracy
005,0.0375,absent,absent,0.35631569999986823,TRUE
005,0.0375,present,present,0.5000110999999379,TRUE
005,0.0125,present,present,0.32469209999999293,TRUE
005,0.075,absent,absent,0.3397173999996994,TRUE
005,0.075,present,present,0.3228939000000537,TRUE
005,0.0125,present,present,0.29059219999999186,TRUE
005,0.0625,present,present,0.3628985999998804,TRUE
005,0.0375,present,present,0.30574380000007295,TRUE
005,0.025,present,present,0.2921297999996568,TRUE
005,0.025,absent,absent,0.5651637000000846,TRUE
005,0.0625,absent,absent,0.6133346000001438,TRUE
005,0.0625,present,present,0.5173307000000023,TRUE
005,0.05,absent,absent,0.3251929000002747,TRUE
005,0.0375,present,present,0.5968855999999505,TRUE
005,0.025,present,present,0.3090351999999257,TRUE
005,0.0375,absent,absent,0.29057909999983167,TRUE
005,0.0125,present,present,0.37013359999991735,TRUE
005,0.0125,present,present,0.9806757000001198,TRUE
005,0.0625,absent,absent,0.4346040999998877,TRUE
005,0.05,present,present,0.4017788000001019,TRUE
005,0.025,absent,absent,0.3403161999999611,TRUE
005,0.0375,present,present,0.4019963999999163,TRUE
005,0.0125,absent,absent,0.4525413000001208,TRUE
005,0.05,present,present,0.38907090000020617,TRUE
005,0.075,present,present,0.3714104999999108,TRUE
005,0.0625,absent,absent,0.33850399999982983,TRUE
005,0.05,present,present,0.26791869999988194,TRUE
005,0.05,absent,absent,0.563297700000021,TRUE
005,0.05,absent,absent,0.3879706000002443,TRUE
005,0.025,absent,absent,0.30766880000010133,TRUE
005,0.0125,present,present,1.6366216999999779,TRUE
005,0.05,present,present,0.38781349999999293,TRUE
005,0.075,absent,absent,0.25965450000012424,TRUE
005,0.0125,present,present,0.45202689999996437,TRUE
005,0.025,absent,absent,0.35654999999997017,TRUE
005,0.0125,present,present,0.7542404999999235,TRUE
005,0.0625,absent,absent,0.8812139999999999,TRUE
005,0.05,absent,absent,0.35383169999977326,TRUE
005,0.075,present,present,0.5636805000003733,TRUE
005,0.025,absent,present,0.5778456999996706,FALSE
005,0.025,absent,absent,0.6106682999998156,TRUE
005,0.0625,present,present,0.32483659999979864,TRUE
005,0.0625,present,present,0.45530060000010053,TRUE
005,0.025,present,present,0.4494955000000118,TRUE
005,0.075,present,present,0.43334909999975935,TRUE
005,0.0375,present,present,0.37269930000002205,TRUE
005,0.0125,absent,present,2.8043981999999232,FALSE
005,0.0125,absent,absent,0.21107019999999466,TRUE
005,0.05,absent,absent,0.45211269999981596,TRUE
005,0.075,present,present,0.8519581000000471,TRUE
005,0.0125,present,present,0.3878193000000465,TRUE
005,0.0125,absent,absent,0.32494539999970584,TRUE
005,0.075,absent,absent,0.6100230999995802,TRUE
005,0.0375,absent,absent,0.7054693000000043,TRUE
005,0.0625,present,present,0.2910956000000624,TRUE
005,0.025,present,present,0.6907472000002599,TRUE
005,0.025,present,present,1.8262392999999975,TRUE
005,0.05,present,present,0.2755529999999453,TRUE
005,0.075,present,present,1.2337015999996765,TRUE
005,0.025,present,present,0.37010339999960706,TRUE
005,0.05,present,present,0.2446353000000272,TRUE
005,0.075,present,present,0.4181260000000293,TRUE
005,0.0625,present,present,0.5962894999997843,TRUE
005,0.0125,present,present,0.32450729999982286,TRUE
005,0.0125,absent,absent,4.706134699999893,TRUE
005,0.05,present,present,0.2586679000000913,TRUE
005,0.0375,present,present,1.0110425000002579,TRUE
005,0.025,absent,absent,0.3538010999996004,TRUE
005,0.075,absent,absent,0.30565000000024156,TRUE
005,0.0375,absent,absent,0.29150140000001556,TRUE
005,0.025,present,present,0.8685569999997824,TRUE
005,0.0375,present,present,0.38566480000008596,TRUE
005,0.0125,absent,absent,0.35419640000009167,TRUE
005,0.0375,present,present,1.4120531999997183,TRUE
005,0.0375,present,absent,0.5152702999998837,FALSE
005,0.025,present,present,0.40193189999990864,TRUE
005,0.025,present,absent,0.7382990999999492,FALSE
005,0.05,absent,absent,0.5946279999998296,TRUE
005,0.0625,present,present,1.673504800000046,TRUE
005,0.0375,present,present,0.5136873000001287,TRUE
005,0.025,present,present,0.3731767000003856,TRUE
005,0.0125,present,present,0.4210382999999638,TRUE
005,0.0125,absent,present,1.1220691999997143,FALSE
005,0.05,absent,absent,0.5171552000001611,TRUE
005,0.0125,present,present,0.7223243999997067,TRUE
005,0.0625,absent,absent,0.4499661999998352,TRUE
005,0.0125,present,present,0.49915610000016386,TRUE
005,0.075,present,present,0.500659899999846,TRUE
005,0.0375,absent,present,0.8185066999999435,FALSE
005,0.0625,present,present,0.6416375999997399,TRUE
005,0.0375,absent,absent,0.4032919999999649,TRUE
005,0.05,present,present,0.45048399999996036,TRUE
005,0.075,present,present,1.182303900000079,TRUE
005,0.0375,present,present,0.41949330000034024,TRUE
005,0.0625,present,present,0.7221638000000894,TRUE
005,0.0625,absent,absent,0.5466260999996848,TRUE
005,0.0125,present,present,0.4834510999999111,TRUE
005,0.0125,absent,absent,1.2506305000001703,TRUE
005,0.05,present,present,0.5465248999998948,TRUE
005,0.0375,present,present,0.3866838000003554,TRUE
005,0.0375,present,present,0.5320363999999245,TRUE
005,0.025,present,present,0.7561924000001454,TRUE
005,0.0125,present,present,0.4929833000001054,TRUE
005,0.0125,present,present,0.5320030999996561,TRUE
005,0.0375,present,present,0.6279938000002403,TRUE
005,0.0125,present,present,0.4363021999997727,TRUE
005,0.025,present,present,0.6596527000001515,TRUE
005,0.0625,present,present,0.5319516999998086,TRUE
005,0.025,present,present,0.5300139999999374,TRUE
005,0.0125,absent,absent,0.5301113000000441,TRUE
005,0.0625,present,present,0.4036239000001842,TRUE
005,0.025,present,present,0.7569601000000148,TRUE
005,0.0125,absent,absent,0.38659389999975247,TRUE
005,0.0375,present,present,0.388446599999952,TRUE
005,0.075,absent,absent,0.43712260000029346,TRUE
005,0.0625,absent,absent,0.45096909999983836,TRUE
005,0.05,absent,absent,0.417649700000311,TRUE
005,0.0625,absent,absent,0.4369925000000876,TRUE
005,0.0375,present,present,0.5294863999997688,TRUE
005,0.0375,present,present,0.5330042999999023,TRUE
005,0.05,present,present,0.7827748000004249,TRUE
005,0.0125,present,present,0.3887422000002516,TRUE
005,0.075,absent,absent,0.41925850000006903,TRUE
005,0.0625,absent,absent,0.3544394000000466,TRUE
005,0.025,present,present,0.5324705000002723,TRUE
005,0.0625,present,present,0.4026128000000426,TRUE
005,0.025,present,present,0.5144690000001901,TRUE
005,0.025,present,present,0.4191353999999592,TRUE
005,0.05,present,present,0.3564238999997542,TRUE
005,0.025,absent,absent,0.5001307000002271,TRUE
005,0.025,present,present,0.4186447000001863,TRUE
005,0.0375,present,present,0.4499722999998994,TRUE
005,0.0375,absent,absent,0.5954763999998249,TRUE
005,0.075,present,present,0.3377808999998706,TRUE
005,0.075,present,present,0.7549676000003274,TRUE
005,0.0375,present,present,0.3722555999997894,TRUE
005,0.0625,present,present,0.4332809000002271,TRUE
005,0.05,present,present,0.46663119999993796,TRUE
005,0.025,present,present,0.37130729999989853,TRUE
005,0.0375,absent,absent,0.4198252000001048,TRUE
005,0.025,absent,absent,0.3243434000000889,TRUE
005,0.025,present,present,0.48405380000031073,TRUE
005,0.05,present,present,0.49788719999969544,TRUE
005,0.0625,present,present,0.32417809999969904,TRUE
005,0.0375,absent,absent,0.3218885000001137,TRUE
005,0.075,present,present,0.3556077000002915,TRUE
005,0.0125,absent,absent,0.32397020000007615,TRUE
005,0.0125,present,present,0.35633869999992385,TRUE
005,0.05,present,present,0.3855233999997836,TRUE
005,0.05,present,present,0.3535215000001699,TRUE
005,0.05,present,present,0.6515681000000768,TRUE
005,0.0125,present,present,0.3219775999996273,TRUE
005,0.0625,present,present,0.3536192999999912,TRUE
005,0.0125,present,present,0.3248122999998486,TRUE
005,0.05,absent,absent,0.3065070000002379,TRUE
005,0.0375,present,present,0.3535483999999087,TRUE
005,0.05,present,present,0.5647445999998126,TRUE
005,0.0125,present,present,0.3714110000000801,TRUE
005,0.05,absent,absent,0.36925979999978154,TRUE
005,0.075,absent,absent,0.35518499999989217,TRUE
005,0.0125,present,present,0.35421339999993506,TRUE
005,0.0625,absent,absent,0.7378532000002451,TRUE
005,0.0625,present,present,0.26643170000033933,TRUE
005,0.075,present,present,0.3244767999999567,TRUE
005,0.075,present,present,0.3541744999997718,TRUE
005,0.05,present,present,0.3371999999999389,TRUE
005,0.075,absent,absent,0.33973409999998694,TRUE
005,0.075,present,present,0.3055749999998625,TRUE
005,0.025,present,present,0.3706044999998994,TRUE
005,0.0625,present,present,0.27023129999997764,TRUE
005,0.05,absent,present,0.5327760999998645,FALSE
005,0.0625,absent,absent,0.2769471000001431,TRUE
005,0.0625,present,present,0.2739667000000736,TRUE
005,0.025,absent,absent,0.33900569999968866,TRUE
005,0.05,present,present,0.3073764000000665,TRUE
005,0.025,absent,absent,0.32440719999976864,TRUE
005,0.075,present,present,0.38878129999966404,TRUE
005,0.075,absent,absent,0.4186288999999306,TRUE
005,0.0375,present,present,0.30782700000008845,TRUE
005,0.075,present,present,0.37100310000005265,TRUE
005,0.025,present,present,0.30820370000037656,TRUE
005,0.05,present,present,0.27338529999997263,TRUE
005,0.0375,present,present,0.29258160000017597,TRUE
005,0.0375,present,present,0.2902751999999964,TRUE
005,0.0625,present,present,0.2894600999998147,TRUE
005,0.025,present,present,0.32465010000032635,TRUE
005,0.05,absent,absent,0.3055239000000256,TRUE
005,0.025,present,present,0.37220979999983683,TRUE
005,0.0125,absent,absent,0.3072391000000607,TRUE
005,0.025,present,absent,0.30560190000005605,FALSE
005,0.025,absent,absent,0.3059704000002057,TRUE
005,0.0125,present,present,0.2903458999999202,TRUE
005,0.075,absent,absent,0.9948604000001069,TRUE
005,0.05,absent,absent,0.5636721999999281,TRUE
005,0.075,present,present,0.7029335999995965,TRUE
005,0.075,present,present,2.8360685000002377,TRUE
005,0.0625,absent,absent,0.4356260999998085,TRUE
005,0.05,present,present,0.7379402000001392,TRUE
005,0.025,absent,absent,1.2829094000003352,TRUE
005,0.075,present,present,0.18007639999996172,TRUE
005,0.075,absent,absent,2.129492400000345,TRUE
005,0.0625,present,present,0.4353937999999289,TRUE
005,0.05,present,present,0.6265683000001445,TRUE
005,0.0625,present,present,0.401394099999834,TRUE
005,0.025,absent,present,1.1875574000000597,FALSE
005,0.0125,absent,absent,0.610619300000053,TRUE
005,0.075,present,present,0.3852873000000727,TRUE
005,0.05,present,present,0.2906386999998176,TRUE
005,0.0625,present,present,0.4510139000003619,TRUE
005,0.05,absent,absent,0.3055266000001211,TRUE
005,0.075,present,present,0.3346375999999509,TRUE
005,0.075,present,present,0.41999529999975493,TRUE
005,0.0375,present,present,0.3853383999999096,TRUE
005,0.0375,absent,absent,0.38590530000010403,TRUE
005,0.0375,present,present,0.275712100000419,TRUE
005,0.0125,absent,absent,0.6892488000003141,TRUE
005,0.0375,absent,absent,0.3388976000001094,TRUE
005,0.0375,absent,absent,0.35690660000000207,TRUE
005,0.0125,present,present,0.2745988000001489,TRUE
005,0.025,absent,absent,0.45167609999998604,TRUE
005,0.075,absent,absent,0.7179365000001781,TRUE
005,0.0125,present,absent,0.4018851999999242,FALSE
005,0.05,absent,present,0.6497676000003594,FALSE
005,0.0625,absent,present,0.5316153000003396,FALSE
005,0.025,absent,present,0.6908032999999705,FALSE
005,0.025,present,present,0.10873129999981757,TRUE
005,0.0625,present,present,0.37015480000036405,TRUE
005,0.025,absent,present,0.6898704999998699,FALSE
005,0.0125,present,present,0.3060135000000628,TRUE
005,0.025,present,present,0.27424029999974664,TRUE
005,0.075,present,present,0.2758086999997431,TRUE
005,0.0625,present,present,0.24134790000016437,TRUE
005,0.0125,present,present,0.21090159999994285,TRUE
005,0.0375,present,present,0.12623530000018945,TRUE
005,0.075,present,present,0.20623879999993733,TRUE
005,0.075,present,present,0.4012846000000536,TRUE
005,0.05,absent,absent,0.7864825999999994,TRUE
005,0.05,present,present,0.3078238000002784,TRUE
005,0.025,present,present,0.2595292999999401,TRUE
005,0.05,absent,absent,0.6924966999999924,TRUE
005,0.025,present,present,0.2420059000000947,TRUE
005,0.025,absent,absent,0.25755730000037147,TRUE
005,0.05,present,present,1.423039400000107,TRUE
005,0.05,present,present,0.9792427000002135,TRUE
005,0.05,absent,absent,0.276682400000027,TRUE
005,0.0125,present,present,0.24505469999985507,TRUE
005,0.05,absent,absent,0.36978720000024623,TRUE
005,0.075,present,present,0.24379550000003292,TRUE
005,0.0375,present,present,0.2601708000001963,TRUE
005,0.0125,absent,absent,0.4845441000002211,TRUE
005,0.075,present,present,0.37053599999990183,TRUE
005,0.075,present,present,0.28987670000014987,TRUE
005,0.0625,present,present,0.30691710000019157,TRUE
005,0.0625,present,present,0.2926267999996526,TRUE
005,0.0375,present,absent,0.1323330000000169,FALSE
005,0.025,absent,absent,0.17988070000001244,TRUE
005,0.0375,absent,absent,0.2439475000001039,TRUE
005,0.0125,absent,absent,0.38682440000002316,TRUE
005,0.05,present,present,0.4206947000002401,TRUE
005,0.0125,present,present,0.3085465999997723,TRUE
005,0.0125,absent,absent,0.30690939999976763,TRUE
005,0.075,absent,absent,0.324766599999748,TRUE
005,0.0625,present,present,0.34114439999984825,TRUE
005,0.0625,absent,present,2.340180500000315,FALSE
005,0.0125,present,present,0.29276190000018687,TRUE
005,0.025,absent,absent,0.27579500000001644,TRUE
005,0.0125,absent,absent,0.38748979999991207,TRUE
005,0.075,present,present,2.435971399999744,TRUE
005,0.05,present,present,0.28951680000000124,TRUE
005,0.025,present,present,0.2897358999998687,TRUE
005,0.0375,absent,present,2.6428977999999006,FALSE
005,0.075,present,present,0.40226350000011735,TRUE
005,0.05,present,present,0.3394351000001734,TRUE
005,0.0375,present,present,0.3246366000003036,TRUE
005,0.075,present,present,0.2590084999997089,TRUE
005,0.075,present,present,0.3225459000000228,TRUE
005,0.05,present,present,0.3057405999998082,TRUE
005,0.0625,present,present,0.3069914000002427,TRUE
005,0.0375,absent,absent,0.2913060000000769,TRUE
005,0.0625,present,present,0.32501319999983025,TRUE
005,0.0125,present,present,0.286484499999915,TRUE
005,0.0375,present,present,0.2930333999997856,TRUE
005,0.0625,present,present,0.46316220000016983,TRUE
005,0.05,present,present,0.2913465999999971,TRUE
005,0.0375,present,present,0.338885399999981,TRUE
005,0.0625,absent,absent,0.2422289000001001,TRUE
005,0.05,present,present,0.19675749999987602,TRUE
005,0.0625,absent,absent,0.27562189999980546,TRUE
005,0.075,absent,absent,0.19548759999997856,TRUE
005,0.0125,present,present,0.2292008999997961,TRUE
005,0.075,absent,absent,4.546110299999782,TRUE
005,0.05,absent,absent,0.2416281999999228,TRUE
005,0.0625,present,present,0.72199959999989,TRUE
005,0.0625,present,present,1.0584277000002658,TRUE
005,0.0625,absent,absent,0.2528336999998828,TRUE
005,0.0125,present,present,0.2753966999998738,TRUE
005,0.05,present,present,0.2737427000001844,TRUE
005,0.075,present,present,0.25811290000001463,TRUE
005,0.075,absent,absent,0.3246500999998716,TRUE
005,0.0625,present,present,0.24450210000031802,TRUE
005,0.0125,absent,absent,0.5453732000000855,TRUE
005,0.075,present,present,0.2436969999998837,TRUE
005,0.0125,present,present,0.2447332000001552,TRUE
005,0.05,present,present,0.12336390000018582,TRUE
005,0.0375,present,present,0.3385895999999775,TRUE
005,0.0625,present,present,0.27458759999990434,TRUE
005,0.025,absent,absent,0.2737686999998914,TRUE
005,0.05,absent,absent,0.9795778999996401,TRUE
005,0.0125,absent,absent,0.2451677999997628,TRUE
005,0.0625,absent,absent,0.21070179999969696,TRUE
005,0.0125,absent,absent,0.26039380000020174,TRUE
005,0.025,present,present,0.24195609999969747,TRUE
005,0.0375,present,present,0.291019100000085,TRUE
005,0.025,present,present,0.4368589000000611,TRUE
005,0.0375,absent,present,1.0106866000000991,FALSE
005,0.0125,present,present,0.29280610000023444,TRUE
005,0.0375,absent,absent,0.274336299999959,TRUE
005,0.025,absent,absent,2.143312700000024,TRUE
005,0.0625,absent,absent,0.33753230000002077,TRUE
005,0.0375,present,present,0.3728879999998753,TRUE
005,0.0375,present,present,0.24124890000030064,TRUE
005,0.05,present,present,0.2442895999997745,TRUE
005,0.05,present,present,0.29332830000021204,TRUE
005,0.025,present,present,0.22671859999991284,TRUE
005,0.0375,present,present,1.1513847999999598,TRUE
005,0.025,present,present,0.24328160000004573,TRUE
005,0.025,present,present,0.2743137000002207,TRUE
005,0.025,present,present,0.194525099999737,TRUE
005,0.0625,present,present,0.5420054999999593,TRUE
005,0.0625,present,present,0.2733492999996088,TRUE
005,0.075,present,present,0.27436509999961345,TRUE
005,0.025,present,present,0.35693159999982527,TRUE
005,0.0125,present,present,0.2926121000000421,TRUE
005,0.0375,absent,absent,0.21165900000005422,TRUE
005,0.025,absent,absent,0.28986129999975674,TRUE
005,0.0375,absent,absent,0.2735652999999729,TRUE
005,0.075,absent,absent,0.29142460000002757,TRUE
005,0.025,present,present,0.2924583000003622,TRUE
005,0.0375,present,present,1.8914175000004434,TRUE
005,0.075,present,present,0.24170999999978449,TRUE
005,0.0375,present,present,0.16140809999978956,TRUE
005,0.0375,present,present,0.2923044999997728,TRUE
005,0.05,present,present,0.32266779999963546,TRUE
005,0.0125,present,present,0.24169399999982488,TRUE
005,0.05,present,present,0.260081700000228,TRUE
005,0.05,absent,absent,0.35509330000013506,TRUE
005,0.0375,absent,absent,0.25746820000040316,TRUE
005,0.075,absent,absent,0.22800000000006548,TRUE
005,0.025,present,present,0.897481400000288,TRUE
005,0.075,absent,absent,0.6262541999999485,TRUE
005,0.0125,present,present,0.21257330000025831,TRUE
005,0.0125,present,present,0.25878340000008393,TRUE
005,0.0625,present,present,0.3085739999996804,TRUE
005,0.0625,absent,absent,0.5301736000001256,TRUE
005,0.05,present,present,0.24232869999968898,TRUE
005,0.0375,present,present,0.2740344999997433,TRUE
005,0.025,present,present,0.38856239999995523,TRUE
005,0.075,present,present,0.4202602999998817,TRUE
005,0.0375,present,present,0.2581113999999616,TRUE
005,0.0125,present,present,0.2896448999999848,TRUE
005,0.0125,present,present,0.2768624999998792,TRUE
005,0.0625,present,present,0.9644984999999906,TRUE
005,0.0125,absent,present,3.332435699999678,FALSE
005,0.025,present,present,0.21283999999968728,TRUE
005,0.075,present,present,0.24187689999962458,TRUE
005,0.075,absent,absent,0.17746759999999995,TRUE
005,0.025,present,present,0.46373880000010104,TRUE
005,0.0375,absent,absent,0.7085090000000491,TRUE
005,0.0375,present,present,0.6261425999996391,TRUE
005,0.0625,absent,absent,0.7884369999997034,TRUE
005,0.0625,present,present,5.625745000000279,TRUE
005,0.025,present,present,0.4977702999999565,TRUE
005,0.0625,present,present,0.43376800000032745,TRUE
005,0.0625,absent,present,0.6444649999998546,FALSE
005,0.025,present,present,0.3072799000001396,TRUE
005,0.075,absent,present,0.531662200000028,FALSE
005,0.05,absent,absent,0.3701670999998896,TRUE
005,0.0625,present,present,0.43685340000001815,TRUE
005,0.05,present,present,0.786022100000082,TRUE
005,0.0625,present,present,0.3084899000000405,TRUE
005,0.0625,absent,present,0.4662015000003521,FALSE
005,0.0375,present,present,0.32518290000007255,TRUE
005,0.075,present,present,0.2592267999998512,TRUE
005,0.0375,present,present,0.3075719999997091,TRUE
005,0.075,present,present,0.3705731999998534,TRUE
005,0.0375,absent,absent,0.7090955000003305,TRUE
005,0.0125,present,present,0.9273216999999931,TRUE
005,0.0125,present,present,3.603602000000137,TRUE
005,0.0125,absent,present,5.588286800000333,FALSE
005,0.075,present,present,0.9163539000001037,TRUE
005,0.05,present,present,0.32245419999981095,TRUE
005,0.075,absent,present,0.7891359000000193,FALSE
005,0.05,present,present,0.37098169999990205,TRUE
005,0.0125,present,present,0.4834462999997413,TRUE
005,0.0375,present,present,0.4207830999998805,TRUE
005,0.075,present,present,0.4017985000000408,TRUE
005,0.0375,absent,absent,0.3231980000000476,TRUE
005,0.0125,absent,absent,0.37166460000025836,TRUE
005,0.0625,present,present,0.4510236999999506,TRUE
005,0.05,present,present,0.38635290000001987,TRUE
005,0.025,present,present,0.38605310000002646,TRUE
005,0.075,present,present,0.30739059999996243,TRUE
005,0.0125,present,present,0.626424600000064,TRUE
005,0.05,absent,absent,0.3700619999999617,TRUE
005,0.0375,present,present,0.4047476999999162,TRUE
005,0.0375,present,present,0.29111409999995885,TRUE
005,0.05,absent,absent,0.3221384000003127,TRUE
005,0.0125,present,present,0.3246787999996741,TRUE
005,0.075,present,present,0.3573164999997971,TRUE
005,0.0625,absent,absent,0.3063738999999259,TRUE
005,0.025,present,present,0.3554169999997612,TRUE
005,0.0125,absent,absent,0.4664410999998836,TRUE
005,0.05,present,present,0.4623703999995996,TRUE
005,0.0625,absent,absent,0.4520380999997542,TRUE
005,0.075,absent,absent,0.2093587999997908,TRUE
005,0.05,absent,absent,0.2765653999999813,TRUE
005,0.0625,present,present,0.755484300000262,TRUE
005,0.05,absent,absent,2.9151207999998405,TRUE
005,0.025,absent,absent,0.529731499999798,TRUE
005,0.0375,absent,absent,0.41907569999966654,TRUE
005,0.0625,absent,absent,0.9595358000001397,TRUE
005,0.0375,absent,absent,0.3549716000002263,TRUE
005,0.0375,present,present,0.30817260000003444,TRUE
005,0.0125,absent,absent,1.2823726000001443,TRUE
005,0.0375,present,present,0.3374343999998928,TRUE
005,0.025,absent,absent,0.3071397999997316,TRUE
005,0.0125,present,present,0.2443382000001293,TRUE
005,0.025,present,present,0.2263873999995667,TRUE
005,0.0625,absent,absent,0.24394310000025143,TRUE
005,0.0125,present,present,0.2531054999999469,TRUE
005,0.0125,present,present,0.24216010000009192,TRUE
005,0.0625,present,absent,0.06817430000000968,FALSE
005,0.05,present,present,4.865401399999882,TRUE
005,0.0625,present,present,0.06804609999971944,TRUE
005,0.05,absent,present,0.41729050000003554,FALSE
005,0.025,absent,absent,0.22782180000012886,TRUE
005,0.05,present,present,0.2101898999999321,TRUE
005,0.05,present,present,0.17922319999979663,TRUE
005,0.05,absent,present,0.9388239999998405,FALSE
005,0.075,present,present,0.22732170000017504,TRUE
005,0.0375,present,present,0.30897219999997105,TRUE
005,0.025,present,present,0.2446749999999156,TRUE
005,0.025,present,present,0.22838380000030156,TRUE
005,0.0125,absent,absent,0.26059380000015153,TRUE
005,0.0625,present,present,0.19347500000003492,TRUE
005,0.0375,absent,absent,0.3703541999998379,TRUE
005,0.0625,present,present,0.2595483999998578,TRUE
005,0.075,absent,absent,0.2772594000002755,TRUE
005,0.075,present,present,0.04523719999997411,TRUE
005,0.075,present,present,0.2449626000002354,TRUE
005,0.05,present,present,0.3073241000001872,TRUE
005,0.025,present,present,0.24235779999980878,TRUE
005,0.075,present,present,0.01517199999989316,TRUE
005,0.05,present,present,0.24412710000024163,TRUE
005,0.0375,present,present,0.19562949999999546,TRUE
005,0.075,absent,absent,0.2124975000001541,TRUE
005,0.025,present,present,0.35403980000000956,TRUE
005,0.0625,present,present,0.22925050000003466,TRUE
005,0.05,present,present,2.7237622000002375,TRUE
005,0.075,absent,absent,1.0897526999997353,TRUE
005,0.0375,present,present,0.19468300000016825,TRUE
005,0.075,present,present,0.37091200000031677,TRUE
005,0.0375,absent,absent,0.5947649999998248,TRUE
005,0.0375,present,present,0.29077609999967535,TRUE
005,0.0125,absent,absent,0.2576466000000437,TRUE
005,0.025,present,present,0.24253909999970347,TRUE
005,0.0125,absent,absent,0.291417200000069,TRUE
005,0.0375,absent,absent,0.3731305000001157,TRUE
005,0.0625,absent,absent,0.2608233000000837,TRUE
005,0.075,present,present,0.3222163999998884,TRUE
005,0.025,present,present,0.2572513000000072,TRUE
005,0.025,absent,present,1.3614657000002808,FALSE
005,0.075,present,present,0.3055120999997598,TRUE
005,0.0125,absent,absent,0.292549599999802,TRUE
005,0.0125,present,present,0.30675810000002457,TRUE
005,0.0625,present,present,0.4183084000001145,TRUE
005,0.0125,present,present,0.24200939999991533,TRUE
005,0.075,present,present,1.1615062999999282,TRUE
005,0.0625,present,present,0.35690159999967364,TRUE
005,0.0625,present,present,0.22089329999971596,TRUE
005,0.025,absent,present,1.187269400000332,FALSE
005,0.0125,present,present,0.24350840000033713,TRUE
005,0.05,present,present,0.30563530000017636,TRUE
005,0.05,absent,absent,0.33728229999996984,TRUE
005,0.0125,present,present,0.277299899999889,TRUE
005,0.0625,present,present,0.24418799999966723,TRUE
005,0.025,absent,absent,0.30773420000014085,TRUE
005,0.05,present,present,0.2427623999997195,TRUE
005,0.025,absent,absent,0.226976200000081,TRUE
005,0.05,present,present,0.2580145999995693,TRUE
005,0.025,present,present,0.4976174999997056,TRUE
005,0.05,present,present,0.306900499999756,TRUE
005,0.075,absent,absent,0.2126101999997445,TRUE
005,0.0125,present,present,0.2448404000001574,TRUE
005,0.025,absent,absent,1.0408268000001044,TRUE
005,0.0125,present,present,0.4982622000002266,TRUE
005,0.075,absent,absent,0.37310340000021824,TRUE
005,0.025,present,present,0.2414520000002085,TRUE
005,0.0375,present,present,0.2910079999996924,TRUE
005,0.0625,present,present,0.2760471999999936,TRUE
005,0.05,present,present,0.22774500000014086,TRUE
005,0.0125,present,present,0.2453088000002026,TRUE
005,0.0375,present,present,0.22736600000007456,TRUE
005,0.0375,present,present,0.24141559999998208,TRUE
005,0.025,present,present,0.2756512000000839,TRUE
005,0.025,present,present,0.21119820000012623,TRUE
005,0.075,present,present,0.2432598999998845,TRUE
005,0.0375,present,present,0.24481939999986935,TRUE
005,0.075,present,present,0.2569613999999092,TRUE
005,0.0125,present,present,0.2434852999999748,TRUE
006,0.0375,present,absent,3.1824764000011783,FALSE
006,0.025,absent,absent,2.7405022000002646,TRUE
006,0.05,present,present,2.9773710999998,TRUE
006,0.0375,present,present,2.241385100000116,TRUE
006,0.025,present,present,1.6043121999991854,TRUE
006,0.05,absent,present,1.617211100001441,FALSE
006,0.0125,present,absent,0.6109347000001435,FALSE
006,0.0125,present,absent,0.7056212999996205,FALSE
006,0.0125,present,absent,1.156274899998607,FALSE
006,0.0125,present,absent,1.2820457000016177,FALSE
006,0.05,present,present,0.9488376000008429,TRUE
006,0.075,absent,absent,1.3457741000001988,TRUE
006,0.025,absent,absent,1.1379952000006597,TRUE
006,0.0625,absent,present,4.802786499998547,FALSE
006,0.075,present,present,0.5322270000015124,TRUE
006,0.05,present,present,2.35627150000073,TRUE
006,0.05,absent,absent,0.802466999999524,TRUE
006,0.05,absent,absent,0.3224491000000853,TRUE
006,0.025,present,absent,0.29085139999915555,FALSE
006,0.0125,absent,absent,0.7567304999993212,TRUE
006,0.025,present,present,0.8207079999992857,TRUE
006,0.0125,present,present,0.27535469999929774,TRUE
006,0.0125,absent,absent,1.617741300000489,TRUE
006,0.0125,present,present,0.9474611000005098,TRUE
006,0.05,absent,present,1.9389155999997456,FALSE
006,0.0375,present,present,0.4979133999986516,TRUE
006,0.025,present,present,0.20928119999916817,TRUE
006,0.025,present,present,0.1963433000000805,TRUE
006,0.0125,present,absent,0.2599104000000807,FALSE
006,0.0125,present,absent,1.4283111999993707,FALSE
006,0.05,present,present,0.30787380000037956,TRUE
006,0.025,present,absent,0.20999009999832197,FALSE
006,0.05,present,present,0.7390660000000935,TRUE
006,0.075,present,present,1.012748900000588,TRUE
006,0.075,present,present,0.22767779999958293,TRUE
006,0.0625,present,absent,0.27673649999996996,FALSE
006,0.0375,present,absent,0.469148000000132,FALSE
006,0.0375,present,present,0.33854079999946407,TRUE
006,0.075,present,present,0.611240899999757,TRUE
006,0.0625,absent,present,1.4929050999999163,FALSE
006,0.025,present,present,1.0096572000002197,TRUE
006,0.05,present,present,0.24259279999932915,TRUE
006,0.0625,present,present,0.6128948999994464,TRUE
006,0.025,absent,absent,0.293203999999605,TRUE
006,0.0375,present,present,1.1384997999994084,TRUE
006,0.0375,present,present,0.2747859999999491,TRUE
006,0.075,present,present,0.19615460000022722,TRUE
006,0.075,present,present,1.412527599999521,TRUE
